danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,names
0.541,0.615,-10.595,0.0327,0.0161,1.48e-05,0.395,0.533,132.996,3jwQt00cvkN57H6ZR75W2K,140752,RUNRUNRUN
0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,0X1sqQ652p1sceKM2nJlIJ,230667,Runaway
0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,46lFttIf5hnUZMGvjK0Wxo,227074,Runaway (U & I)
0.543,0.857,-3.341,0.0945,0.502,0,0.119,0.321,129.918,51hyZpbJlIgZIaX3TtMxmu,143940,run for the hills
0.831,0.601,-7.49,0.0599,0.361,2e-05,0.0915,0.198,103.967,65NX0qTlnZTDYzTypKfOWD,147692,Run Run Run
0.682,0.72,-8.176,0.0382,0.321,0,0.205,0.649,116.988,6KL88T4Ma4ABXqzgUoEwkd,168260,Run
0.658,0.762,-3.028,0.0425,0.263,0,0.127,0.823,163.864,7hCNBVRhHzcsRAv0TQnOzq,148448,Runaway Baby
0.636,0.884,-4.743,0.0584,0.0142,0,0.253,0.446,109.16,6xtQ23d8GEXgcxyUKPtwc5,183973,Runaway
0.249,0.943,-5.188,0.0669,0.0286,0.00401,0.162,0.458,173.671,4Zc7TCHzuNwL0AFBlyLdyr,233507,Run to the Hills - 2015 Remaster
0.846,0.482,-6.721,0.129,0.0246,0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,229867,Run It! (feat. Juelz Santana)
0.319,0.846,-6.109,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,5yZvaUVyuXfSVUaMumFi6l,213019,Runnin' (Lose It All)
0.47,0.947,-4.122,0.0929,0.000141,0.29,0.127,0.394,162.052,71fSn6OIF7HnCbgCzOBqpj,222240,Runnin' Wild
0.781,0.674,-7.98,0.386,0.157,5.34e-05,0.104,0.603,129.407,0ibidPxADU53vOmgwdxbke,155708,Run
0.561,0.811,-6.157,0.0265,0.00515,3.66e-05,0.287,0.635,126.59,2RWFncSWZEhSRRifqiDNVV,233270,Run To You
0.537,0.95,-6.313,0.09,0.0485,0.48,0.108,0.299,133.997,2ExX3amzlJ0OvDHslQwPdn,214173,Run Boy Run - Instrumental
0.88,0.575,-6.091,0.163,0.415,0,0.109,0.671,120.031,1dg3qy5DjoJodawfOCgrTP,232048,Run It Up (feat. Offset & Moneybagg Yo)
0.59,0.568,-8.332,0.0252,0.459,0.0562,0.106,0.722,153.115,27NXBLDyTBkOXNpy1kpLKi,162084,Runner
0.751,0.714,-4.571,0.117,0.201,9.41e-05,0.0982,0.138,86.988,50HCj9kEXIonBwRLXFWCr8,339440,Runaway
0.682,0.72,-8.173,0.0381,0.326,0,0.148,0.673,117.003,2UbVnbE5FH6008mAm6Mmgw,169011,Run
0.852,0.874,-11.209,0.0427,0.0168,0.434,0.133,0.667,129.03,0CtkjgZpkgnW7U6WmHsakD,250627,It's Like That
0.399,0.591,-8.792,0.052,0.44,0.0616,0.446,0.175,79.892,1FBi1YWCAxlRmfuUbMINqO,192760,Runaway
0.45,0.357,-13.691,0.0338,0.268,0.519,0.0944,0.0838,179.935,0uYVJ8z5kgMayMNPJA6Cz9,297320,Running Up That Hill
0.695,0.536,-9.337,0.0495,0.0479,5.66e-05,0.148,0.446,120.004,6SrriGAtHnL1OMROo7oQNH,133210,Running Up That Hill
0.393,0.641,-6.02,0.0299,0.00047,4.6e-05,0.168,0.196,74.493,6kesIBNAY17BoAz28pnWMC,354547,Run
0.549,0.601,-6.129,0.0852,0.258,0,0.168,0.296,145.552,1l0wPhFZP1kWkZNQrrYrGy,253532,RUNNING
0.616,0.714,-7.02,0.0385,0.00481,0,0.133,0.53,117.422,3Ib3SJV8ZXuLvDiDb2w1As,266067,Runaway Train
0.629,0.691,-5.512,0.0513,0.0258,0,0.0615,0.766,163.065,07fbDnkKdZGk1gLvknxrns,143265,RUNAWAY
0.732,0.899,-4.237,0.143,0.00496,4.64e-05,0.372,0.759,127.091,1uXbwHHfgsXcUKfSZw5ZJ0,236093,Run the World (Girls)
0.635,0.906,-3.013,0.0947,0.034,0,0.223,0.546,159.829,4tIAHpF340zdoCCIBFcyit,196685,Runners
0.752,0.498,-11.937,0.0412,0.333,0.000134,0.351,0.505,109.993,7HjU833ZEDExWGm6XkNbXI,272733,Runaway
0.518,0.0963,-19.047,0.0389,0.944,0.906,0.0859,0.0955,80.542,1quMeJNiHyRJmSLCjWb1uT,167287,Runaway - Piano Version
0.531,0.568,-5.53,0.0571,0.253,7.7e-05,0.26,0.438,164.127,6r6n5OmXkdsOxN2iCj5UE0,194760,Running With The Wolves
0.686,0.621,-7.243,0.187,0.0656,0.000221,0.139,0.187,112.082,1tm7c4V0kqLiN0XPVnoUcT,205766,Runnin' Thru the 7th with My Woadies
0.681,0.932,-5.975,0.0458,0.0831,0.000752,0.213,0.619,131.971,4bczCp8ojdY0R4EpCaqkfQ,167500,Run
0.364,0.607,-9.791,0.125,0.451,0,0.251,0.598,79.987,1DndHckdH9m5rp6gYP086b,171600,Runaround Sue
0.638,0.756,-5.916,0.0483,0.0157,0.176,0.0958,0.837,136.557,5VfgDw3oOzcNoszDwkLQhH,185106,Run Through The Jungle
0.541,0.931,-5.484,0.0416,0.00482,0.0127,0.0919,0.86,158.517,6DlPa2rrVK3BygXJ48WYo3,283833,RUNNING IN THE 90'S
0.724,0.818,-3.747,0.168,0.0201,0,0.0358,0.696,77.004,69xohKu8C1fsflYAiSNbwM,204940,Run BTS
0.66,0.931,-3.038,0.0766,0.0102,0,0.181,0.363,129.981,3E8cgWzXSWJthJiXBieSg4,177539,Run Away
0.521,0.682,-10.536,0.0601,0.279,0.00784,0.0911,0.263,107.937,1ghnDnQIKG9wXGFbd4wKrz,225507,Running Up That Hill (Stranger Things Theme) - Epic Orchestral Version
0.759,0.672,-10.484,0.0468,0.174,0.87,0.149,0.0885,124.007,32cwP8NCIBrDj0mTcqZfYv,191420,Run
0.605,0.764,-5.833,0.0395,0.00588,1.24e-06,0.109,0.487,117.293,3TW48DvQ7ChwY1Yy1tkMaP,266560,Runaway Train (2022 Remaster)
0.714,0.682,-7.985,0.386,0.149,5.68e-05,0.0998,0.606,126.152,2QQRBb6xl8AJPvEsFkizXk,155710,Run
0.723,0.534,-6.238,0.0891,0.0747,0,0.0919,0.551,91.974,72TFWvU3wUYdUuxejTTIzt,219320,Work
0.433,0.388,-7.687,0.0998,0.776,0,0.112,0.262,177.234,35PKfoynRpVFoAUE3D5Kc6,229716,Work Song
0.803,0.585,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,4tCtwWceOPWzenK2HAIJSb,214480,Work from Home (feat. Ty Dolla $ign)
0.831,0.427,-6.903,0.106,0.0531,0,0.307,0.216,93.004,2wAJTrFhCnQyNSD3oUgTZO,235320,Work Out
0.906,0.752,-5.296,0.085,0.0136,0,0.0733,0.635,100.003,3VHD84tIdyxRTtRc167YSR,172382,WORK
0.699,0.804,-4.898,0.144,0.0631,0,0.414,0.492,140.014,7F5Mmc4DlX6x5tW3u5zxwt,223197,Work
0.884,0.677,-5.603,0.283,0.0778,0,0.0732,0.584,101.868,3jagJCUbdqhDSPuxP8cAqF,263227,Work It
0.629,0.824,-6.53,0.159,0.155,0.000628,0.0651,0.852,128.01,3KliPMvk1EvFZu9cvkj8p1,247960,Work Bitch
0.618,0.848,-4.329,0.0574,0.0028,0.000714,0.302,0.639,123.967,6PX5CRJFn24G3cypjNO6yw,150484,Work With My Love
0.691,0.921,-1.702,0.0533,0.173,0,0.331,0.8,130.072,5YPMEOJ58kfl56VHxTgwx3,201000,Play Hard (feat. Ne-Yo & Akon)
0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.108,0.739,114.935,2uqYupMHANxnwgeiXTZXzd,171783,Austin (Boots Stop Workin')
0.782,0.832,-4.671,0.3,0.0347,0,0.0593,0.816,92.625,1EiLrPd8JMTcQUr1aLEUKi,177667,Work
0.623,0.296,-8.036,0.0311,0.522,0.211,0.0801,0.158,129.949,1knUACOt5yfNAYn7gnYQVt,224482,Work
0.787,0.666,-4.475,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,5OOxMbmz5txzE78oZbGQhY,219027,"Work Hard, Play Hard"
0.817,0.324,-7.729,0.0346,0.554,1.61e-05,0.0912,0.247,121.965,4OLpvmygTruvZfH1uyj6sS,300016,Workin On Me
0.841,0.733,-5.077,0.142,0.0246,0,0.174,0.284,130.009,7xVLFuuYdAvcTfcP3IG3dS,283693,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)"
0.435,0.923,-5.985,0.221,0.0301,4.26e-06,0.09,0.546,104.611,7lx9ahLiuVTK1ArFp9yAmL,201074,Ｗ●ＲＫ
0.421,0.831,-5.128,0.106,0.0283,0,0.464,0.488,134.184,76EeScTnI2sCjDY0SfEoSb,175907,Work This Body
0.846,0.737,-8.611,0.0643,0.319,0.494,0.0701,0.848,125.018,6WfL1pwMyFf3IvFWLnre4P,286080,Work It - Soulwax Remix
0.768,0.548,-10.356,0.0526,0.221,0.000365,0.133,0.547,140.035,1wBHj7rX2baNTRwNXat0vo,109670,Work From Home
0.778,0.939,-4.695,0.0977,0.00707,4.35e-05,0.0687,0.809,121.999,4k9EAtZdZrzPlBUsFncXCZ,183307,Work This Out
0.515,0.766,-12.768,0.0343,0.0249,0.00103,0.455,0.774,146.911,35k31HZI4z9PbBOioaI4dZ,221000,Working for the Weekend
0.779,0.621,-9.839,0.084,0.34,0.0103,0.0747,0.529,91.959,01D7nX5t321cgGgehXH0MU,197560,Work
0.723,0.534,-6.238,0.0891,0.0747,0,0.0919,0.551,91.974,5gZsEYaYvyi1sAVyuiXbDm,219320,Work
0.955,0.538,-7.734,0.302,0.0117,0.000462,0.11,0.141,106.017,0qtj507DWXEbfJpIxAMtB9,135861,Work
0.918,0.766,-4.465,0.071,0.0157,0,0.0684,0.686,100,5gbVjgDhcTX1V3QX4Okv95,202607,WORK Pt.4 - ATEEZ X G-Eazy
0.712,0.964,-1.575,0.432,0.00498,0,0.127,0.837,169.937,1167wuH5M7L1EGUOD37fbw,158118,Work
0.744,0.502,-7.719,0.0359,0.183,0.000228,0.189,0.66,112.344,1nQRg9q9uwALGzouOX5OyQ,348227,Radio Ga Ga - Remastered 2011
0.726,0.834,-5.564,0.0565,0.152,0.683,0.0845,0.561,130.04,54oACFHRfeOa7VD0FTQSkJ,178507,Work
0.605,0.0512,-25.849,0.0485,0.984,0.94,0.107,0.558,123.523,0CI7cneIkhr9E3qHMAMwS0,101955,The Working Maid
0.557,0.855,-2.001,0.114,0.0442,1.16e-05,0.32,0.244,86.01,08Hdc09jF6WFBUGkMpusVX,242791,Work
0.388,0.973,-2.091,0.0904,0.00715,0,0.141,0.5,96.631,6GHfiU4OrRvOVuC9yn8Txl,212373,Worker's Song
0.588,0.976,-2.195,0.225,0.00831,0.000168,0.078,0.646,160.033,5hd6uCYtDSkIs8AXw0kUg7,147000,Work
0.668,0.594,-7.862,0.371,0.265,0,0.0821,0.338,160.098,1c2qoYVi2LBQWDN2tp9v5S,204704,WORK OF ART (feat. Jaden)
0.544,0.914,-3.614,0.0597,0.00575,0,0.192,0.352,115.057,7jOmU5z5lgwTL5meoapbMf,203507,Work
0.564,0.745,-10.198,0.0839,0.0508,2.19e-06,0.302,0.321,129.987,5otzCRBRPGPn0pD7rnBGoE,202292,"Work Hard, Play Hard"
0.882,0.804,-6.65,0.181,0.191,0.0346,0.0457,0.428,128.011,621BVKBxwRPZLSWraKssY3,213812,Work
0.854,0.945,-5.532,0.108,0.00156,0.0175,0.273,0.394,127.97,2uNvsQrKdB6qcmO9zBMflb,217500,Work
0.704,0.929,-4.447,0.0395,0.0395,0.0249,0.181,0.633,126.055,3d4lc8esnUl7Bx9J9d9oty,155238,Work
0.795,0.435,-8.927,0.0324,0.0841,0.00026,0.0763,0.596,108.95,2AkmdLbVKS1steeZdy8H1l,258013,I Want To Break Free - Single Remix
0.89,0.643,-7.019,0.0525,0.269,0.0219,0.0569,0.919,126.442,1He5SVrXc9r2rC4lyyWcO1,221453,Work
0.536,0.408,-6.941,0.0493,0.622,0,0.0813,0.4,91.907,0CmN570l8ZwQpI70oV8Avg,169494,Work of Art
0.804,0.801,-5.683,0.279,0.0329,0,0.0603,0.816,92.642,0FzxHygj55RdtuNhmSyGe5,176267,Work
0.717,0.588,-13.953,0.0535,0.331,0,0.102,0.852,131.537,2F1fnE1a8zQCogM6jJifHH,194267,Jessie's Girl
0.704,0.929,-4.447,0.0396,0.0395,0.0251,0.181,0.633,126.055,7qzTaf38OEZCANIgYAz1sM,155238,Work
0.671,0.877,-5.136,0.292,0.464,0,0.114,0.551,88.09,0piXird4ZwIUUzAXAQf0Dd,130978,Work
0.776,0.715,-6.587,0.0505,0.0971,0.0131,0.247,0.502,99.951,2HJQcyUpmUuvzS5vBAICIc,231813,Working For It
0.557,0.937,-5.3,0.0476,0.00377,0.525,0.101,0.317,145.035,2nLjcDW7b1ZFdUuR3urnam,167198,Work
0.783,0.435,-7.78,0.0588,0.282,0,0.0833,0.512,106.974,31sSFHIe4NaxltVFOEIcTa,210220,working
0.461,0.941,-5.303,0.104,0.000115,0,0.0827,0.549,170.004,7MS8oqDbLkwOJdGYaNLmzl,144707,Work
0.624,0.816,-2.606,0.0334,0.0102,1.33e-05,0.194,0.635,159.974,5CJ3DQPUmrtI2lqRjPk4K6,157173,FLY
0.587,0.872,-5.066,0.0484,0.018,0,0.622,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,221333,Fly Away
0.62,0.298,-12.269,0.0594,0.545,2.33e-06,0.0797,0.375,119.763,7FXj7Qg3YorUxdrzvrcY25,147520,Fly Me To The Moon - 2008 Remastered
0.806,0.513,-6.208,0.0685,0.217,0,0.217,0.503,124.988,2zBDKzqa6sdxeI0fC6OWIC,178157,Fly Away
0.693,0.555,-11.65,0.0355,0.762,0.195,0.409,0.466,144.025,3yWupEEAnpt7gncjXD7jjm,148416,Fly - Melodic Drill Type Beat
0.806,0.513,-6.208,0.0685,0.217,0,0.217,0.503,124.988,5ri4zqtWhG07hIuNNDWP76,178157,Fly Away
0.623,0.274,-14.929,0.07,0.343,3.16e-06,0.0404,0.427,118.052,1PVTvvxpSkyJWemW1CwVVk,148867,Fly Me To The Moon
0.668,0.26,-14.256,0.0523,0.453,0,0.0621,0.368,119.416,5b7OgznPJJr1vHNYGyvxau,147000,Fly Me To The Moon (In Other Words)
0.835,0.596,-6.637,0.297,0.137,1.09e-06,0.164,0.897,100.706,1WoM4mof0Nl1xPtwf6h6ow,174893,FLY
0.174,0.178,-18.717,0.0362,0.994,0.861,0.0737,0.0347,167.972,3yuCAw61jqfyv2KzMoVdXA,278933,Fly
0.597,0.581,-4.565,0.0366,0.59,4.38e-06,0.137,0.212,147.987,0hTrQoqDmFnA4S1PC265e1,194268,Fly Away
0.752,0.803,-4.72,0.0337,0.324,2.66e-06,0.203,0.669,123.17,2uXlHiOE4o5xHOCiob8DKn,208493,Fly-day Chinatown
0.577,0.872,-7.769,0.0457,0.00292,0.00827,0.346,0.777,150.066,7xR6hQnqYOjpBu343MRMqa,226933,Flying High - Radio Mix
0.174,0.178,-18.717,0.0362,0.994,0.861,0.0737,0.0347,167.972,4yLSpYlcO0jPPLTa3nW8zN,278933,Fly
0.673,0.555,-8.779,0.03,0.0184,0.782,0.131,0.337,96.991,5vCmoK5J8IhoFbMSvOeDBg,178586,Fly
0.517,0.146,-15.063,0.0314,0.966,0.0343,0.112,0.3,133.578,1XkqKUud7mKBjnjhPBhZm3,179158,Flying :))
0.46,0.113,-15.763,0.0322,0.915,0.0011,0.0959,0.32,107.519,0flo3KqhjkcuoB1G6Mhq7s,155402,Fly Me to the Moon
0.907,0.59,-6.941,0.115,0.359,3.47e-05,0.107,0.407,99.982,33IlqA1he1cHTgRLkhJ9TX,148840,Fly N Ghetto
0.561,0.754,-12.769,0.112,0.61,0.0194,0.328,0.642,100.08,3e0FzZjTXOUtiJGSClOBrI,282693,Fly Like An Eagle
0.747,0.855,-7.27,0.0341,0.24,0.807,0.111,0.219,130.038,23tSVCziOnXVAyayQt0Bi7,184837,Flying
0.723,0.895,-3.707,0.102,0.088,0,0.0717,0.963,143.373,3SFXsFpeGmBTtQvKiwYMDA,188667,Pretty Fly (For A White Guy)
0.665,0.848,-4.926,0.0386,0.0148,0.000118,0.1,0.196,119.897,2E1RGgFtr1X4H6glXOtABo,212920,Fly
0.502,0.00758,-27.967,0.0684,0.994,0.952,0.0985,0.701,60.864,24AcnlnWcb7FAys29aqFky,77297,Fly On The Dreams
0.51,0.54,-5.596,0.0282,0.243,0.0211,0.219,0.382,118.008,56dvEv8PIWFuc5vJQLPM0L,272294,FLY ME TO THE MOON - 2020 Version
0.835,0.596,-6.637,0.297,0.137,1.09e-06,0.164,0.897,100.706,5we0roN8JNXTrwujMlOQqt,174893,FLY
0.475,0.961,-1.434,0.0705,0.0132,0,0.331,0.355,94.466,3YOZLPRiTuYgItSGO41gPT,244493,FLY HIGH!!
0.835,0.301,-11.989,0.0526,0.113,1.35e-06,0.0963,0.951,145.229,1PEZiGU255hLkwyn5CwHqj,172360,Flying Through the Air
0.745,0.839,-5.405,0.0532,0.271,1.89e-05,0.0985,0.807,104.023,4v2RaPHSsTvNkggw3RqyeT,185067,Fly on the Wings of Love
0.653,0.798,-2.827,0.0346,0.00414,6.5e-05,0.272,0.536,159.928,1WKSnlYftakcunwnSC5Ys6,155702,FLY
0.333,0.147,-17.654,0.047,0.977,4.52e-05,0.928,0.141,115.918,7hKNhP1e4TuBYaxLgpVItK,180080,"Fly Me To The Moon (In Other Words) - Live in Japan (January 19, 1964)"
0.57,0.756,-5.033,0.299,0.157,0.00319,0.19,0.899,86.712,6xLWis6jh0Qbh8cEBeaViI,205038,Fly 2
0.404,0.00236,-32.643,0.0429,0.99,0.961,0.109,0.309,69.031,2xdkpY654KglgP9kncjibX,167498,Fly Away
0.387,0.855,-3.759,0.441,0.0316,0,0.105,0.385,179.992,0j47JavPWxtz8uz84n6VXU,239827,Fly Away (feat. Kool Savas & Francisco)
0.81,0.6,-8.095,0.0372,0.424,0.0321,0.108,0.139,118.01,2J1GuLjv1SkrsbMfyRBoaQ,184068,Fly Me to the Moon
0.682,0.837,-3.683,0.0839,0.389,0,0.171,0.703,103.885,2sITbbWIOeg2Lwp4WN2jqr,205385,Fly Girl (feat. Missy Elliott)
0.42,0.109,-23.858,0.0669,0.941,0.874,0.107,0.316,109.922,2GpTaKi3KDCQnyMFgwxzXk,182540,The Flying of a Leaf
0.64,0.704,-7.902,0.493,0.0415,4.83e-06,0.0962,0.42,98.45,4HAzTQo22iVcz9KIkTjlpz,127616,FLYY
0.616,0.722,-8.992,0.0475,0.00123,0.0579,0.571,0.397,160.007,15hHV1rT60J7C4E0BNvrTI,204164,Fly Away
0.67,0.365,-10.158,0.0566,0.525,0,0.0575,0.45,119.347,2dR5WkrpwylTuT3jRWNufa,147147,Fly Me To The Moon
0.826,0.406,-14.153,0.0317,0.00719,0.731,0.0725,0.939,100.278,4Wr14AISsCuBGdkA6rids4,230920,Fly Robin Fly
0.596,0.306,-14.404,0.0345,0.884,0.000375,0.0733,0.474,133.639,7ilc2TB1RZXbQJyFs5qCiC,142533,Fly Me To The Moon
0.585,0.287,-12.618,0.0341,0.791,4.44e-05,0.0865,0.348,115.618,6P2769Z4TC9TT1XL2yGzfh,159000,Fly Love
0.492,0.95,-4.253,0.2,0.00107,4.08e-05,0.109,0.4,160.044,6UjTx1wIv9GuxMwyl1D6Q0,230738,FLYIN' HIGH
0.352,0.687,-3.96,0.0457,0.0245,2.64e-05,0.0934,0.283,96.062,6JUJyXYG6QIIyKfv6j8CvS,199906,Fly Away
0.578,0.685,-9.161,0.0519,0.291,0.0432,0.162,0.103,112.063,3IECYTevGj1coNIoKnEsB3,180140,Fly Me To The Moon
0.728,0.749,-5.66,0.0484,0.00174,0,0.259,0.503,155.966,51XfkVGz3Ip3GuGwonR9US,203393,Fly High
0.663,0.835,-6.354,0.0319,0.00332,0.00132,0.354,0.284,126.01,4xV2iSj46lRbDokrgQUKKZ,146074,Fly With You
0.441,0.839,-7.534,0.224,0.173,0.915,0.233,0.9,128.407,2Oql5y6yNB0XUb8OWbi7pq,135005,Flyday Chinatown
0.61,0.663,-5.871,0.0322,0.00235,0,0.269,0.33,120.027,61nJplehv0WVUKMQX0pd8O,242772,Fly On the Wall
0.735,0.739,-6.042,0.044,0.135,4.4e-05,0.349,0.6,122.959,2xsFQqgLKbYZNUVsbxtwpo,192195,Fly Away (Jonas Blue Remix)
0.7,0.582,-5.96,0.0356,0.0502,0,0.0881,0.785,116.712,0WbMK4wrZ1wFSty9F7FCgu,218424,"Good Luck, Babe!"
0.823,0.659,-12.54,0.0373,0.646,0.0698,0.0788,0.82,137.009,7sgbBeINoJ4TDUDIloK9li,279893,Goldener Reiter
0.829,0.426,-12.943,0.0592,0.000551,0.715,0.0898,0.443,119.981,7vwKMA2Ui0J4fsk4XjupqS,193042,Go Fast Go Fast
0.841,0.728,-3.37,0.0484,0.0847,0,0.149,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,243837,goosebumps
0.791,0.484,-8.39,0.194,0.0831,3.05e-06,0.114,0.408,126.976,4l11vPYTqYrq9wjcO2pHDc,122160,GOLF R FREESTYLE
0.808,0.745,-5.26,0.342,0.145,0,0.292,0.829,165.995,7FIWs0pqAYbP91WWM0vlTQ,210800,Godzilla (feat. Juice WRLD)
0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,4yNk9iz9WVJikRFle3XEvn,209260,golden hour
0.475,0.432,-7.844,0.0302,0.183,0,0.161,0.648,94.605,6ORqU0bHbVCRjXm9AjyHyZ,153467,Good Riddance (Time of Your Life)
0.558,0.697,-9.171,0.0325,0.00339,0.585,0.1,0.172,115.024,0uMZbmAAgOhdMrv25iPEH6,207120,Goth
0.59,0.0913,-12.906,0.0389,0.985,0.0408,0.125,0.208,78.407,6GI4rgcKBRwbi9hN84ErdW,142281,Go Solo
0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,2LEF1A8DOZ9wRYikWgVlZ8,248133,Good Feeling
0.629,0.696,-5.572,0.348,0.0195,0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,207627,Gold Digger
0.563,0.664,-5.044,0.154,0.335,0,0.0849,0.688,166.928,4ZtFanR9U6ndgddUvNcjcG,178147,good 4 u
0.48,0.631,-5.488,0.116,0.0791,0.000105,0.149,0.515,84.166,6MXXY2eiWkpDCezVCc0cMH,195093,Good Morning
0.613,0.935,-2.653,0.0404,0.0255,0,0.184,0.859,77.498,54eE5H6F1HhyM5L4fRLq8s,170371,Gold
0.656,0.637,-3.867,0.0256,0.34,0,0.187,0.267,105.037,6xRWoYwfwIKnT8bQGzKbxR,203141,God Is
0.758,0.759,-5.315,0.0479,0.329,3.96e-06,0.144,0.732,126.012,102YUQbYmwdBXS7jwamI90,185265,Good Graces
0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,198973,God's Plan
0.674,0.403,-11.721,0.0283,0.59,8.9e-05,0.141,0.695,109.882,71cbmsTWjiu0EukVYD1Rwh,112649,Got Me Good
0.605,0.793,-3.084,0.297,0.0825,0,0.124,0.647,184.032,62pSYErgGri97X9aIyBzHm,196640,Got 2 Luv U (feat. Alexis Jordan)
0.365,0.554,-9.076,0.03,0.079,0.000358,0.125,0.259,150.11,0j3mqDTK4Z6lvrLzFCUUz6,214800,Good Looking
0.432,0.261,-12.591,0.0512,0.953,0.00342,0.0903,0.273,89.567,6gxycjJNMgmAyfzUXBN80P,258653,Goodbye My Lover
0.783,0.557,-8.599,0.0275,0.641,0.0506,0.116,0.368,108.012,6vhOyWiOnO7EzxnXBllmkQ,192893,Go Solo (feat. Tom Rosenthal)
0.56,0.872,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,1kPpge9JDLpcj15qgrPbYX,205933,Good Time
0.536,0.915,-7.767,0.298,0.131,0.624,0.0765,0.0626,154.986,7n24EOW7ElKwtz5wXkzynQ,294529,GOLDEN SZN
0.759,0.85,-7.156,0.0418,0.456,1.72e-06,0.488,0.963,149.211,4wswaG5vmNINMZcVBsAyBP,234653,Got My Mind Set on You
0.583,0.947,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,07GvNcU1WdyZJq3XxP0kZa,223613,Go Your Own Way - 2004 Remaster
0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559,0d28khcov6AiegSCpG5TuT,222640,Feel Good Inc.
0.377,0.599,-10.281,0.0293,0.00303,0.475,0.0857,0.0545,94.322,5cbI0HJrTDb0njDk653bcN,252628,Goth (Slowed + Reverb)
0.777,0.821,-4.963,0.0595,0.14,0.0042,0.218,0.439,140.039,0ZVjgfaC2Ptrod9v6p9KFP,169535,Good Love
0.609,0.674,-6.484,0.0502,0.179,0,0.069,0.228,88.945,5xdVqHtFS0eLuNp4Z8Wbpa,221280,Good For You
0.547,0.813,-6.425,0.314,0.0514,0,0.147,0.388,149.942,0j0gyIMlVkrpA98rGxyud8,166347,Goldmarie
0.662,0.798,-6.735,0.0356,0.000141,0.0488,0.64,0.511,119.98,6LGwEHsFbxt7BgDwGXqFgj,254267,Government Hooker
0.617,0.796,-5.343,0.0535,0.0208,3.01e-05,0.649,0.539,111.07,65wzicJctsW9GwnTnLWxQO,222720,GOOD FEELiNGS
0.518,0.492,-8.436,0.193,0.216,0.0012,0.146,0.471,78.848,1hz7SRTGUNAtIQ46qiNv2p,375387,"GONE, GONE / THANK YOU"
0.656,0.731,-5.861,0.0278,0.575,0.00111,0.397,0.376,94.009,2tnSBYJyGGYD0Gbn07tTHZ,147167,Good To Be
0.601,0.526,-8.914,0.0613,0.63,0,0.0711,0.34,155.11,41x0eQ9FsOeUNyoqjLJtAX,138878,Gott sei Dank
0.663,0.694,-8.627,0.171,0.0253,0,0.0698,0.525,167.953,1RKUoGiLEbcXN4GY4spQDx,340920,Clint Eastwood
0.841,0.593,-7.846,0.0379,0.418,0,0.124,0.808,124.917,5uEYRdEIh9Bo4fpjDd4Na9,162803,Goosebumps - Remix
0.562,0.383,-15.474,0.0304,0.143,0.124,0.138,0.599,93.764,2AX5E86cn9n2dgioZEjirI,206760,Golden Brown
0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4uUG5RXrOk84mYEfFvj3cK,175238,I'm Good (Blue)
0.583,0.767,-11.38,0.0296,0.288,0.0789,0.0606,0.736,141.683,3EEd6ldsPat620GVYMEhOP,186038,Goo Goo Muck
0.425,0.926,-3.269,0.114,0.0146,1.62e-05,0.161,0.376,150.038,1AVT4LSF2wd7kAzzB13aVs,192000,God Save The Rave
0.602,0.658,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031,5OCJzvD7sykQEKHH7qAC3C,197547,God is a woman
0.704,0.819,-2.974,0.0626,0.00176,0,0.094,0.914,139.921,44Xyja7xYPlVC6v2CeweSi,168280,GOSSIP (feat. Tom Morello)
0.399,0.0969,-12.578,0.0509,0.929,0.000168,0.121,0.0758,109.54,34xTFwjPQ1dC6uJmleno7x,177922,Godspeed
0.634,0.69,-7.804,0.052,0.0771,0,0.132,0.645,94.988,6OtCIsQZ64Vs1EbzztvAv4,253307,Good Life
0.736,0.961,-8.872,0.0515,0.00108,0.76,0.112,0.891,166.341,6Q3m7v5B10JUlcoJR4RCKw,288400,Goldener Raver (1995 Remix) - Rave Mix
